id,quality
13905303,9.0782396088
13049336,7.331696958
13026069,7.331696958
13016194,8.96736516661
13003348,9.0782396088
12239433,7.331696958
12164365,6.46619035468
12089760,6.46619035468
11982483,7.331696958
11699286,8.96736516661
11568224,9.0782396088
11336051,8.57927541878
11335087,6.46619035468
11329367,9.0782396088
11293162,7.331696958
11047502,8.57927541878
10851165,7.331696958
10850585,9.0782396088
10661231,7.331696958
4032166,6.46619035468
3700841,9.0782396088
3665715,7.331696958
3588265,9.0782396088
3542806,8.34804226227
3413841,6.46619035468
3150649,7.331696958
3134795,7.331696958
3101754,7.52834008097
3022970,9.0782396088
2979945,7.331696958
2717543,9.0782396088
2716998,7.331696958
2396950,7.331696958
2359765,9.0782396088
1962384,7.331696958
1949129,8.96736516661
1560764,7.331696958
20959200,9.0782396088
20750806,7.331696958
20583731,7.331696958
19650223,6.15467226268
19604920,7.331696958
19487946,4.07857142857
19443371,6.15467226268
19428344,7.331696958
17547182,9.18307349666
17530383,4.21478618024
17509876,6.15467226268
17432540,7.331696958
17414485,8.88759689922
15712381,7.331696958
15632086,4.21478618024
15576287,5.57245283019
15347362,6.26694045175
15334621,8.34804226227
15321161,6.46619035468
15319350,4.21478618024
15319132,6.26694045175
15298713,5.57245283019
15280051,7.331696958
15191207,8.88759689922
15178303,6.15467226268
15154933,7.5
15105156,6.46619035468
15104915,4.21478618024
15069288,6.46619035468
15045236,5.57245283019
14988696,7.331696958
14958337,6.15467226268
14901489,6.15467226268
13978462,6.15467226268
13955213,7.331696958
13953301,4.21478618024
13950237,8.96736516661
13945858,6.26694045175
13939969,7.331696958
13929674,9.0782396088
13908833,8.34804226227
13907904,8.88759689922
13903290,7.331696958
13890594,9.0782396088
13875728,6.15467226268
13870935,6.46619035468
13810348,7.331696958
13797448,8.57927541878
13788563,6.26694045175
13748036,8.34804226227
13700668,8.34804226227
13671766,5.57245283019
13552841,9.52348993289
13443935,7.52834008097
13183014,6.46619035468
13095415,6.15467226268
13032773,6.15467226268
12996260,6.15467226268
12923827,4.21478618024
12192208,6.15467226268
12187558,9.0782396088
10027831,6.26694045175
4024458,8.96736516661
3975783,4.21478618024
3975461,6.15467226268
3952806,8.96736516661
3867985,6.15467226268
23973138,8.82882882883
23847151,8.39754401539
23793486,9.33187591089
23793433,9.33187591089
23349001,8.82882882883
23115720,8.82882882883
23037017,9.33187591089
23014948,9.21168631471
22991637,9.33187591089
22944580,9.33187591089
22886271,9.33187591089
22094842,8.39754401539
21917064,7.45256334708
21508878,9.33187591089
21490106,9.51825677267
21481173,9.78555637436
21463866,9.78555637436
21381530,9.78555637436
20612380,9.33187591089
20489956,7.45256334708
20470147,8.39754401539
20420331,8.39754401539
19947859,9.78555637436
19459993,9.33187591089
18417069,9.78555637436
18414049,9.51825677267
18090167,9.33187591089
17970169,8.39754401539
17718967,9.33187591089
17704623,9.78555637436
17699005,9.33187591089
17561044,8.80737704918
17013805,8.82882882883
17002212,9.51825677267
16930473,8.39754401539
16018284,9.51825677267
15676263,8.82882882883
14302062,9.51825677267
15282939,9.51825677267
14991367,9.51825677267
14547118,8.82882882883
14177761,9.36098981077
13910550,9.78555637436
13845321,8.80737704918
13701127,9.33187591089
13617208,9.33187591089
13598680,8.39754401539
13136486,9.33187591089
13069575,8.39754401539
13026603,9.33187591089
12765758,9.78555637436
12741114,9.33187591089
12345324,9.78555637436
12086312,9.33187591089
11813947,9.78555637436
11684855,8.80737704918
11635121,9.33187591089
11178656,9.78555637436
11112235,9.33187591089
10645890,8.39754401539
3992762,9.33187591089
3527150,9.78555637436
3401667,9.33187591089
2049109,9.21168631471
1519177,8.39754401539
24255726,7.331696958
24245717,7.331696958
23881814,6.46619035468
23561047,7.331696958
23342839,2.68406337372
22977696,8.96736516661
22665871,2.68406337372
22455688,7.331696958
22355407,7.331696958
22333726,3.35393258427
22245097,9.0782396088
22226974,6.46619035468
20752014,7.331696958
20560936,6.46619035468
20560749,8.57927541878
20556605,8.57927541878
20090809,7.331696958
20038773,7.331696958
19942653,7.331696958
19318380,9.0782396088
18806833,7.331696958
18644267,6.15467226268
18439403,7.331696958
18048307,7.331696958
17698222,6.46619035468
17677615,2.49704142012
12965240,8.96736516661
17567433,6.26694045175
17521647,7.331696958
17512017,7.331696958
17256151,7.331696958
17052380,6.46619035468
16464587,7.331696958
16263929,6.46619035468
15737054,6.15467226268
15672887,6.46619035468
15669979,4.07857142857
15653679,6.46619035468
15573707,4.21478618024
15209864,4.6
15036850,6.46619035468
14800169,7.331696958
14733895,6.46619035468
14407380,8.96736516661
14385307,6.15467226268
14337428,7.331696958
14138131,6.46619035468
13941897,8.34804226227
13870619,6.15467226268
13481531,9.18307349666
13274867,6.15467226268
13189684,8.57927541878
13005413,4.21478618024
12164319,7.331696958
11951757,7.331696958
11821357,7.331696958
11724056,7.331696958
11701952,6.15467226268
11658077,4.21478618024
11567454,7.331696958
11380853,7.331696958
24310802,8.80737704918
24277954,8.39754401539
24075877,8.39754401539
23848934,8.39754401539
23567732,7.45256334708
23160997,7.45256334708
23155133,8.80737704918
22992702,8.39754401539
22214340,8.39754401539
20890290,9.33187591089
20068278,9.33187591089
19861314,8.94905385735
19676209,9.33187591089
19379010,9.33187591089
18675487,8.39754401539
18503640,8.39754401539
18493726,9.33187591089
18413283,9.33187591089
18351636,9.36098981077
18080818,8.80737704918
18068559,8.39754401539
18023185,8.80737704918
17994232,8.80737704918
17092785,9.51825677267
17040812,8.39754401539
17008004,8.39754401539
16995225,9.78555637436
16938979,9.51825677267
16931567,9.33187591089
16926953,9.21168631471
16654298,9.21168631471
16470632,8.39754401539
16133274,9.36098981077
12703965,9.33187591089
12399992,8.82882882883
12357838,8.39754401539
12168961,9.36098981077
12168412,9.21168631471
11745824,8.39754401539
11636480,9.33187591089
11265593,9.33187591089
11230100,9.33187591089
10222072,9.78555637436
10181022,7.45256334708
10118813,9.33187591089
10095253,9.51825677267
10093265,9.36098981077
3665726,9.33187591089
3652032,8.39754401539
3204822,9.78555637436
2965987,6.80322003578
2765021,9.78555637436
2720881,9.33187591089
1971615,8.80737704918
1861088,8.39754401539
1269584,9.21168631471
1165657,9.21168631471
23054078,7.331696958
22618576,8.57927541878
21664055,8.57927541878
21517235,7.331696958
20993118,7.331696958
20755275,8.88759689922
20736130,6.46619035468
20614196,8.57927541878
20563090,8.57927541878
20549897,8.57927541878
20513107,8.57927541878
20421215,8.34804226227
20018830,8.34804226227
19994796,6.46619035468
18727580,6.46619035468
18200727,6.46619035468
17364506,7.331696958
16953371,7.331696958
16937638,7.86363636364
16843670,7.331696958
16431200,8.34804226227
15674588,9.18307349666
15667676,6.46619035468
15649861,7.52834008097
15581178,3.79956427015
15315190,7.331696958
15180467,8.57927541878
15154477,9.18307349666
14994403,6.46619035468
14980933,8.57927541878
14966256,8.57927541878
14926536,7.331696958
14325978,7.331696958
14252019,8.57927541878
13954790,6.46619035468
13914518,6.46619035468
13893610,7.331696958
13880562,3.35393258427
13880345,7.331696958
13839562,7.331696958
13609286,7.331696958
13379366,9.0782396088
12750029,7.331696958
13040093,7.331696958
12743361,7.331696958
12712840,6.46619035468
12684058,7.331696958
12623578,6.46619035468
12446026,7.331696958
12383140,6.46619035468
12107299,6.46619035468
11917038,8.57927541878
11736135,7.52834008097
11736076,7.331696958
11700537,4.07857142857
24170616,6.46619035468
22403048,6.46619035468
22110068,8.57927541878
21193146,9.0782396088
21135898,6.46619035468
19671231,6.15467226268
16995759,7.331696958
16980876,6.46619035468
16696783,5.57245283019
16527954,7.331696958
16293428,6.46619035468
16236977,9.0782396088
15729032,7.331696958
15664250,7.331696958
15320615,7.331696958
15310339,7.52834008097
15305559,8.34804226227
15157516,6.46619035468
14925632,9.0782396088
14767583,6.15467226268
14350337,7.331696958
14312889,7.331696958
14294270,6.46619035468
14153032,7.40836012862
13933697,6.15467226268
13833289,7.331696958
13666643,6.46619035468
13110833,4.21478618024
12923580,8.34804226227
12911931,6.15467226268
12675166,6.15467226268
12378682,6.46619035468
12221296,7.331696958
11769763,7.331696958
11743805,7.331696958
11731588,7.331696958
11730889,6.15467226268
11633071,7.331696958
11347029,7.331696958
11254908,6.15467226268
11249523,6.15467226268
10856061,7.331696958
10640635,7.331696958
10427279,8.57927541878
10219079,4.21478618024
3847605,6.46619035468
3699079,7.331696958
3190684,7.331696958
3142074,6.46619035468
3119277,7.331696958
3086349,9.52348993289
3054548,7.52834008097
2987804,8.34804226227
2058595,7.331696958
24295343,7.331696958
24249338,6.46619035468
24135472,6.46619035468
23851323,5.57245283019
23755024,7.331696958
23249329,7.331696958
22596799,7.331696958
22282442,6.15467226268
22226603,7.331696958
22222681,6.46619035468
21568917,7.331696958
20946015,7.331696958
20734051,2.68406337372
19704002,6.46619035468
19680158,8.57927541878
19436790,6.15467226268
19121590,4.21478618024
18515804,6.15467226268
18354755,6.15467226268
16877443,7.331696958
16767820,7.331696958
16298560,6.46619035468
16154307,2.49704142012
15645422,5.57245283019
15617177,7.331696958
15581299,9.0782396088
15342718,3.52208835341
15320822,6.46619035468
15302163,6.46619035468
15293879,3.35393258427
15238850,6.46619035468
15001282,7.331696958
14000086,7.331696958
13953314,7.331696958
12157977,2.68406337372
12147709,7.52834008097
12090724,6.46619035468
12073763,7.331696958
12048784,6.46619035468
11679928,3.52208835341
11294881,2.68406337372
11262203,2.68406337372
10103239,6.15467226268
10100522,7.331696958
3894567,7.331696958
3751866,7.331696958
3716160,7.331696958
3520762,4.21478618024
3441262,7.331696958
3154738,6.46619035468
3104852,7.331696958
2934507,6.15467226268
2750638,7.331696958
2699601,5.57245283019
23369583,7.331696958
13032775,7.331696958
13010593,9.52348993289
12981229,6.46619035468
12763346,7.331696958
12745459,9.52348993289
12741470,7.331696958
12728649,8.96736516661
12662572,9.52348993289
12659418,9.52348993289
12646088,8.57927541878
12607886,8.96736516661
12553141,8.96736516661
12213656,8.96736516661
12157989,9.0782396088
12156011,6.46619035468
12073772,9.0782396088
11773475,7.331696958
11759592,5.57245283019
11751743,9.52348993289
11738102,5.57245283019
11585312,8.57927541878
11559854,9.0782396088
11458985,3.35393258427
11392407,7.331696958
11347303,6.15467226268
11341095,6.46619035468
11319307,7.331696958
11263500,7.331696958
11243641,6.46619035468
11237910,7.331696958
11233674,9.0782396088
11112521,8.57927541878
11100194,9.11794871795
11093859,6.25806451613
11008264,8.96736516661
10972813,7.331696958
10172901,9.18307349666
10165855,2.68406337372
10114025,6.46619035468
10103111,7.331696958
10073498,8.57927541878
10023347,7.331696958
3052801,7.331696958
3012162,7.331696958
2876728,7.331696958
2392910,7.331696958
2347790,7.331696958
1315123,8.57927541878
1290068,9.52348993289
1210799,8.57927541878
1199884,8.96736516661
853598,9.0782396088
20745863,4.21478618024
13864328,7.331696958
13820046,8.34804226227
13820031,9.0782396088
13819681,7.331696958
13808419,9.0782396088
13790468,6.46619035468
13771754,8.57927541878
13762308,9.0782396088
13760105,7.331696958
13760099,7.331696958
13707537,8.57927541878
13699586,7.331696958
13687007,7.331696958
13647098,7.331696958
13647051,6.15467226268
13642636,7.52834008097
13622842,7.331696958
13622119,7.331696958
13622044,7.331696958
13620533,7.331696958
13618611,7.331696958
13611109,7.331696958
13606422,7.331696958
13606150,7.331696958
13605331,6.46619035468
13604160,7.331696958
13603685,6.46619035468
13602907,8.57927541878
13597890,8.57927541878
13597092,8.57927541878
13592164,7.331696958
13590239,7.331696958
13589076,9.0782396088
13588456,9.0782396088
13588435,8.57927541878
13587891,7.331696958
13586543,7.331696958
13584651,7.331696958
13583896,7.331696958
13582827,9.11794871795
13582588,9.0782396088
13582215,7.331696958
13581968,6.15467226268
13580404,7.331696958
13579148,9.0782396088
13577579,6.46619035468
13575964,6.15467226268
13575884,7.52834008097
13573374,7.331696958
12331975,6.46619035468
12117999,6.46619035468
22985338,7.45256334708
22644539,7.45256334708
21218759,7.58116113744
21177426,9.78555637436
21157135,7.58116113744
20915359,7.58116113744
19753444,8.80737704918
19652572,8.39754401539
19548829,8.39754401539
19122450,9.78555637436
18912031,8.39754401539
18622110,8.80737704918
18481540,8.82882882883
18417163,9.21168631471
18065361,8.80737704918
17677617,8.39754401539
17632662,7.45256334708
16673688,6.80322003578
15969551,9.33187591089
15738217,9.21168631471
15669272,7.45256334708
15665154,8.80737704918
15638236,9.33187591089
14407346,7.45256334708
14368365,9.78555637436
13096586,9.51825677267
13054261,8.82882882883
13041875,8.39754401539
13030000,7.45256334708
12985305,8.39754401539
12888859,7.45256334708
12841865,9.33187591089
12763068,7.58116113744
12693678,8.82882882883
12662512,8.39754401539
12277381,9.51825677267
11767067,9.33187591089
11696177,6.80322003578
11429766,8.39754401539
11233525,9.21168631471
11226151,8.39754401539
3730696,9.51825677267
3570407,9.33187591089
3271595,8.39754401539
3006472,9.51825677267
2942215,9.33187591089
2942032,8.39754401539
2674929,8.39754401539
24243824,7.331696958
22678551,9.0782396088
19638227,9.17582417582
19635009,7.331696958
18319767,9.0782396088
17709554,4.21478618024
17494799,9.0782396088
15956154,9.0782396088
15956153,9.0782396088
15479796,7.331696958
15431213,6.46619035468
15317720,6.46619035468
15311237,6.46619035468
15310162,6.25806451613
15300889,4.07857142857
15295817,7.331696958
15293060,7.331696958
15276800,6.46619035468
15176111,8.57927541878
15167908,9.0782396088
15164021,8.57927541878
15111000,6.46619035468
15087527,6.46619035468
15084173,6.26694045175
15053704,7.331696958
15003430,4.21478618024
14998525,3.35393258427
14995339,7.331696958
14995330,7.331696958
14995301,6.15467226268
14995296,6.15467226268
14995209,6.46619035468
14982986,6.15467226268
14982638,4.07857142857
14979225,4.21478618024
14972725,8.34804226227
14966521,7.331696958
14945341,6.15467226268
14626921,7.331696958
14580387,7.52834008097
14575963,6.46619035468
14513299,7.331696958
14482219,7.331696958
14425877,7.331696958
14376582,7.52834008097
14338609,9.18307349666
14310082,2.68406337372
14303725,4.21478618024
23809108,8.96736516661
22988663,6.46619035468
22325546,3.35393258427
21460343,7.331696958
20975374,6.46619035468
20232939,8.96736516661
20046931,6.46619035468
20001490,6.46619035468
19992730,7.331696958
19682311,6.46619035468
19126584,4.21478618024
19026574,9.52348993289
18479601,8.96736516661
18464644,6.46619035468
18223803,9.0782396088
18053442,9.0782396088
16894867,6.15467226268
16653768,6.46619035468
16276015,6.46619035468
15710637,7.331696958
15237702,2.68406337372
14941688,7.331696958
14800770,7.331696958
14369907,6.46619035468
14354374,9.0782396088
12708373,7.331696958
12690396,7.331696958
12658712,4.21478618024
12647642,6.46619035468
12634526,7.331696958
12502745,4.21478618024
12470343,4.21478618024
12360331,7.331696958
11750850,6.46619035468
11737898,7.331696958
11713042,7.331696958
11480132,7.331696958
11008733,3.79956427015
10866083,8.96736516661
10837309,6.46619035468
3961930,7.331696958
3718418,7.331696958
3591609,8.57927541878
3538493,7.43629343629
2414575,8.57927541878
1949643,9.0782396088
1867401,8.57927541878
24214780,9.78555637436
24168083,8.80737704918
23753255,8.94905385735
22679063,8.82882882883
22499758,7.45256334708
22235292,8.39754401539
22221266,9.36098981077
21157014,8.82882882883
21032788,9.21168631471
20986508,8.39754401539
20879864,8.80737704918
20346332,9.33187591089
20096479,8.80737704918
19882315,9.21168631471
18108483,9.33187591089
17893801,8.39754401539
17841489,9.33187591089
17724030,9.51825677267
17642404,9.33187591089
17070342,9.78555637436
17029657,9.33187591089
16958021,9.21168631471
16693653,8.39754401539
16534648,8.80737704918
14999259,8.39754401539
14750997,9.33187591089
14626862,8.39754401539
14377004,8.39754401539
14314288,7.45256334708
14283740,8.82882882883
14252009,9.33187591089
14233716,9.21168631471
14016440,8.80737704918
13958248,9.36098981077
13894859,9.21168631471
13849043,9.21168631471
13268658,7.45256334708
13227916,9.51825677267
13026502,8.82882882883
12029180,9.33187591089
11327102,9.78555637436
10672448,9.33187591089
2349784,8.39754401539
1238008,8.39754401539
382299,8.39754401539
24215286,5.57245283019
24168712,6.46619035468
24128990,6.15467226268
24124341,8.57927541878
24100586,7.331696958
24073077,8.34804226227
24026853,6.46619035468
23418527,7.331696958
22999939,4.21478618024
22996470,9.18307349666
21877979,6.15467226268
21838427,7.331696958
21619883,9.18307349666
21531581,7.331696958
21499037,3.79956427015
21102609,6.46619035468
20705287,6.15467226268
20569855,7.331696958
19656774,7.331696958
19591148,6.15467226268
19573715,8.34804226227
19334350,6.15467226268
19288284,7.331696958
19273274,2.68406337372
19114807,2.68406337372
17515022,7.331696958
17439672,7.331696958
17263142,6.46619035468
16651966,8.34804226227
16610025,7.331696958
16604707,6.15467226268
16584199,7.40836012862
16573207,5.57245283019
16572539,7.331696958
16454540,9.0782396088
16108004,6.46619035468
15914981,8.34804226227
15390502,6.15467226268
15294415,6.15467226268
15285422,6.15467226268
15057424,9.0782396088
14979037,5.57245283019
14976726,7.331696958
14916426,9.0782396088
14893255,7.331696958
19439335,7.331696958
18354621,8.96736516661
18085301,7.331696958
17967344,8.57927541878
17959998,7.331696958
17518109,7.331696958
17436979,8.96736516661
16583466,2.68406337372
16506737,7.331696958
16506102,7.331696958
16505988,6.46619035468
16505921,2.68406337372
15356863,7.331696958
15251200,7.331696958
15147878,6.15467226268
14924677,7.331696958
14717653,9.0782396088
14557612,8.96736516661
14236410,7.331696958
14020882,9.0782396088
13978845,7.331696958
13584661,7.331696958
13246557,7.331696958
12767394,8.57927541878
12719936,8.96736516661
12690971,7.331696958
12655451,7.331696958
12476357,4.21478618024
12371459,8.96736516661
12320180,8.96736516661
12186724,7.331696958
11020059,7.331696958
3700730,7.331696958
3156094,8.96736516661
2942132,9.18307349666
2568228,7.331696958
2541323,9.18307349666
2502732,7.331696958
2253601,3.79956427015
1977377,7.331696958
1963347,7.331696958
1961818,8.57927541878
1931597,7.331696958
1516387,7.331696958
21976114,8.96736516661
21940798,7.331696958
21758302,7.331696958
21458886,7.331696958
20445881,6.46619035468
19859955,7.331696958
19647597,7.331696958
19394841,6.46619035468
19361119,5.57245283019
19136622,7.331696958
19131888,4.21478618024
18938446,6.46619035468
18380039,7.331696958
18339248,5.57245283019
17041497,6.15467226268
17010383,7.331696958
16979085,7.331696958
16949170,7.331696958
15196482,3.79956427015
14683155,6.15467226268
14376821,6.15467226268
14314304,6.15467226268
14272801,6.46619035468
14238592,7.331696958
14086236,9.52348993289
13963645,6.46619035468
13958739,7.331696958
13953834,7.331696958
13671586,3.35393258427
13530676,4.21478618024
13456078,3.79956427015
13246589,7.331696958
12620422,3.35393258427
12346150,7.331696958
11134738,9.0782396088
11000996,2.68406337372
10934182,4.21478618024
10055973,6.15467226268
3662837,5.57245283019
3162371,2.68406337372
2908356,7.331696958
1812654,7.331696958
1434249,7.331696958
1088304,7.331696958
22723151,9.0782396088
22030478,7.331696958
21481068,3.79956427015
21415079,7.331696958
20360283,7.331696958
20333326,6.15467226268
19817026,6.15467226268
19267074,8.34804226227
19137463,7.331696958
18972552,8.96736516661
18788903,7.43629343629
18433174,6.46619035468
18030930,7.331696958
17594970,7.331696958
17112623,8.88759689922
17014620,6.15467226268
16989346,6.46619035468
16963692,6.46619035468
16942646,7.331696958
13946541,5.14606741573
13874227,6.46619035468
13619598,7.331696958
13421159,5.57245283019
13406484,7.331696958
13371701,7.331696958
13289273,7.331696958
13279884,8.57927541878
13019521,7.331696958
12990403,6.15467226268
12396627,7.331696958
12214754,7.331696958
12168425,7.331696958
12164553,7.331696958
12103172,7.331696958
11342239,7.331696958
10630369,7.331696958
3171160,6.46619035468
2706083,7.331696958
2538801,7.331696958
2409623,6.46619035468
2377816,8.57927541878
1305909,8.57927541878
1112284,7.331696958
23983746,3.79956427015
22919978,6.46619035468
22627613,6.46619035468
22592901,6.15467226268
21914663,6.15467226268
21164000,9.18307349666
19798241,7.331696958
19291499,6.46619035468
18417188,7.331696958
18279432,6.46619035468
18107171,4.21478618024
17718528,6.46619035468
17617512,8.34804226227
17296390,9.0782396088
16878568,9.0782396088
16862171,2.68406337372
16462522,7.331696958
15671770,6.46619035468
15146235,6.15467226268
15146185,6.15467226268
14377914,6.46619035468
14149937,9.0782396088
13959078,4.21478618024
13930708,6.15467226268
13157773,6.15467226268
13086307,8.57927541878
12686915,6.46619035468
12542582,6.15467226268
11816041,7.331696958
12173256,6.46619035468
11290673,6.15467226268
11224509,6.46619035468
11053638,6.46619035468
10973449,8.57927541878
10963501,7.331696958
3110292,9.0782396088
2281219,7.331696958
2245461,7.331696958
2045673,2.68406337372
1860120,7.331696958
1474455,7.331696958
1238688,7.331696958
80768,7.331696958
24152068,7.331696958
24119594,6.15467226268
24100628,7.331696958
24090098,4.21478618024
23999065,6.46619035468
23748792,8.96736516661
22991701,6.46619035468
22727556,9.0782396088
22395778,6.46619035468
22135558,6.46619035468
21639796,6.15467226268
21594641,7.331696958
21175133,8.57927541878
21002606,8.57927541878
19641696,9.0782396088
18404035,6.15467226268
17907193,9.18307349666
17501018,9.0782396088
17335126,9.18307349666
16748357,9.0782396088
15976917,7.331696958
15964633,8.96736516661
15812445,7.331696958
15311241,7.331696958
15260312,8.57927541878
14605141,7.331696958
14583638,7.331696958
14139795,7.331696958
13948167,7.331696958
13913304,7.331696958
13721163,7.331696958
13470377,7.331696958
13025132,7.331696958
12920804,9.0782396088
12920805,9.0782396088
12440118,8.57927541878
12384761,9.0782396088
11971264,7.331696958
11787783,8.57927541878
10691072,7.331696958
3665890,8.96736516661
3664383,7.331696958
3348366,9.0782396088
24209981,7.331696958
24177785,9.18307349666
24170861,8.57927541878
24144966,7.331696958
23752812,7.331696958
22714460,6.46619035468
22581490,9.0782396088
19798607,9.0782396088
17343873,6.46619035468
16827964,9.0782396088
16333697,7.331696958
15616534,8.57927541878
15330906,9.11794871795
15324563,6.15467226268
15300885,8.96736516661
15299891,7.331696958
15280144,4.07857142857
15123384,6.15467226268
14313389,8.96736516661
14236050,4.07857142857
14021028,6.46619035468
13955712,7.331696958
13601441,7.331696958
13284149,4.21478618024
12659332,8.96736516661
12482697,6.46619035468
12376103,7.331696958
12216900,7.331696958
12103104,9.0782396088
12091450,7.331696958
11900698,6.46619035468
11772523,7.331696958
11721298,6.46619035468
11666306,8.57927541878
11280392,8.57927541878
10981109,7.331696958
10209993,8.57927541878
2857792,4.07857142857
2473651,9.52348993289
2367947,7.331696958
2359772,7.331696958
1735729,7.331696958
1138086,7.331696958
23864644,7.331696958
23206199,7.331696958
22443282,6.15467226268
22082396,7.331696958
21221705,7.331696958
20601715,7.331696958
20383743,7.331696958
18170845,9.18307349666
17670774,8.57927541878
17351547,7.331696958
16667724,9.52348993289
15635035,9.52348993289
15304084,8.96736516661
15299732,7.331696958
15284820,5.57245283019
15267527,6.15467226268
14868655,7.331696958
14284060,6.46619035468
13613833,5.57245283019
12592298,9.0782396088
12553247,7.331696958
12494435,2.68406337372
12473956,8.96736516661
12374248,7.331696958
11292927,9.52348993289
11222193,7.331696958
10700565,7.331696958
10084900,8.57927541878
3857368,8.57927541878
3390425,7.331696958
3006551,7.331696958
2893888,7.331696958
2709138,6.15467226268
2655032,8.34804226227
2621874,6.15467226268
2527774,7.331696958
2034872,7.331696958
1701404,8.57927541878
1564875,9.0782396088
611326,7.331696958
579280,7.331696958
315740,7.331696958
16936260,7.331696958
15837591,3.35393258427
15670331,6.46619035468
15637519,7.331696958
15282417,7.331696958
15246284,7.331696958
15153473,6.15467226268
14763933,6.15467226268
14463059,8.57927541878
14339758,8.57927541878
14328497,7.331696958
13996053,8.57927541878
13877991,7.331696958
13852320,6.46619035468
13811172,7.40836012862
13721865,7.331696958
13424114,8.57927541878
13321197,3.35393258427
13302445,7.331696958
13243731,9.18307349666
13241275,7.331696958
13051540,9.0782396088
13045898,9.18307349666
13042234,7.331696958
13042068,9.0782396088
13041164,6.46619035468
13002804,9.18307349666
13000915,6.46619035468
12952396,7.331696958
12935283,8.96736516661
12914163,9.0782396088
12909445,7.331696958
12822906,7.331696958
12815137,2.68406337372
12741230,6.15467226268
12738877,5.57245283019
12738856,2.68406337372
12728340,9.18307349666
12728250,9.52348993289
12725129,7.331696958
12647573,6.46619035468
19122324,6.26694045175
18479532,6.15467226268
17448080,6.15467226268
17351649,4.07857142857
17067622,5.57245283019
17038968,7.331696958
17024145,3.79956427015
17018589,9.0782396088
17002775,7.331696958
16958105,7.331696958
16953300,8.57927541878
16934527,4.21478618024
16171005,7.331696958
16091574,5.57245283019
16072047,5.57245283019
16009714,6.46619035468
15912963,4.21478618024
15912947,6.15467226268
15859685,5.57245283019
15857572,6.15467226268
15828258,6.15467226268
15792100,5.57245283019
15752009,6.46619035468
15735744,7.331696958
15735721,3.79956427015
15731398,6.26694045175
15720797,5.57245283019
15625580,5.57245283019
15562869,4.21478618024
15002029,5.57245283019
13663504,7.331696958
10139902,4.21478618024
3612759,7.40836012862
3472681,9.0782396088
3472638,7.331696958
3176193,7.331696958
3128612,5.57245283019
2567451,6.46619035468
1523535,6.46619035468
1189053,7.331696958
1077018,7.331696958
23237543,5.83333333333
22973082,6.15467226268
22916871,8.57927541878
22653599,9.18307349666
22303747,7.331696958
22225869,6.15467226268
21917228,6.46619035468
21456037,7.331696958
21433136,4.07857142857
21208298,7.52834008097
20953564,8.57927541878
20850675,6.15467226268
